goodreads_book_id,genre_final
199531,"['fiction', 'romance', 'historical']"
199532,"['fiction', 'romance', 'nonfiction']"
199687,"['romance', 'fiction', 'children']"
199782,"['romance', 'fiction', 'nonfiction']"
199785,"['horror', 'fantasy', 'romance']"
199786,"['horror', 'fantasy', 'romance']"
200572,"['fiction', 'nonfiction', 'historical']"
200963,"['children', 'fiction', 'historical']"
201114,"['fiction', 'poetry', 'children']"
201126,"['children', 'fiction', 'poetry']"
201138,"['children', 'fiction', 'graphic']"
201145,"['children', 'fiction', 'historical']"
201146,"['children', 'fiction', 'historical']"
201175,"['mystery', 'romance', 'fiction']"
201341,"['fantasy', 'children', 'fiction']"
201342,"['fantasy', 'children', 'fiction']"
201345,"['fantasy', 'children', 'fiction']"
202146,"['historical', 'fiction', 'nonfiction']"
202292,"['fiction', 'romance', 'nonfiction']"
202948,"['fiction', 'romance', 'nonfiction']"
203220,"['poetry', 'fiction', 'horror']"
203288,"['fiction', 'sci-fi', 'fantasy']"
203805,"['nonfiction', 'historical', 'fiction']"
204041,"['graphic', 'fantasy', 'fiction']"
204042,"['graphic', 'fantasy', 'fiction']"
204045,"['graphic', 'fantasy', 'fiction']"
204276,"['mystery', 'fiction', 'nonfiction']"
204479,"['mystery', 'romance', 'fiction']"
204779,"['historical', 'fiction', 'horror']"
205218,"['philosophy', 'fiction', 'historical']"
205330,"['children', 'poetry', 'fiction']"
205476,"['fiction', 'historical', 'children']"
205821,"['children', 'fiction', 'historical']"
206172,"['historical', 'horror', 'fiction']"
206193,"['mystery', 'fiction', 'horror']"
206195,"['mystery', 'fiction', 'horror']"
206196,"['mystery', 'fiction', 'horror']"
206197,"['mystery', 'fiction', 'horror']"
206236,"['mystery', 'fiction', 'historical']"
206309,"['fiction', 'philosophy', 'poetry']"
206682,"['mystery', 'fiction', 'horror']"
206731,"['philosophy', 'fiction', 'historical']"
206962,"['children', 'fiction', 'historical']"
207034,"['sci-fi', 'fiction', 'children']"
207153,"['children', 'fiction', 'historical']"
207266,"['children', 'fiction', 'graphic']"
207365,"['fantasy', 'horror', 'romance']"
207569,"['fiction', 'children', 'historical']"
207684,"['fantasy', 'romance', 'horror']"
207687,"['romance', 'mystery', 'fiction']"
207694,"['romance', 'fiction', 'historical']"
207781,"['fiction', 'nonfiction', 'poetry']"
207802,"['children', 'fiction', 'fantasy']"
208036,"['philosophy', 'historical', 'fiction']"
208146,"['children', 'fiction', 'historical']"
208324,"['historical', 'nonfiction', 'fiction']"
209194,"['mystery', 'fiction', 'historical']"
209631,"['children', 'fiction', 'historical']"
209966,"['graphic', 'fiction', 'sci-fi']"
210243,"['mystery', 'romance', 'fiction']"
210329,"['children', 'fantasy', 'fiction']"
210404,"['fiction', 'historical', 'nonfiction']"
210834,"['fiction', 'historical', 'horror']"
211099,"['historical', 'fiction', 'nonfiction']"
212525,"['historical', 'fiction', 'nonfiction']"
213233,"['fiction', 'nonfiction', 'historical']"
213367,"['philosophy', 'fiction', 'historical']"
213647,"['fantasy', 'horror', 'fiction']"
213753,"['sci-fi', 'fiction', 'horror']"
213975,"['mystery', 'romance', 'fiction']"
214332,"['philosophy', 'fiction', 'poetry']"
214333,"['philosophy', 'fiction', 'nonfiction']"
214579,"['fiction', 'philosophy', 'historical']"
214614,"['fiction', 'historical', 'nonfiction']"
214856,"['fantasy', 'children', 'fiction']"
215492,"['mystery', 'fiction', 'historical']"
215539,"['fantasy', 'fiction', 'sci-fi']"
215540,"['fantasy', 'fiction', 'sci-fi']"
215541,"['fantasy', 'fiction', 'sci-fi']"
215542,"['fantasy', 'fiction', 'sci-fi']"
215543,"['fantasy', 'fiction', 'children']"
215631,"['fiction', 'poetry', 'children']"
215643,"['romance', 'horror', 'fantasy']"
216048,"['children', 'fiction', 'historical']"
216131,"['mystery', 'fiction']"
216304,"['fiction', 'philosophy', 'romance']"
216363,"['fiction', 'sci-fi', 'historical']"
216377,"['fiction', 'sci-fi', 'fantasy']"
216422,"['historical', 'fiction', 'sci-fi']"
216442,"['historical', 'fiction', 'sci-fi']"
216443,"['historical', 'fiction', 'sci-fi']"
217376,"['graphic', 'romance', 'fiction']"
217432,"['fiction', 'romance', 'children']"
217433,"['fiction', 'romance', 'children']"
217436,"['romance', 'fiction', 'children']"
218357,"['fiction', 'nonfiction', 'romance']"
218427,"['fiction', 'sci-fi', 'historical']"
218467,"['sci-fi', 'fiction', 'horror']"
218659,"['fiction', 'nonfiction', 'historical']"
219205,"['fantasy', 'fiction', 'sci-fi']"
219499,"['fiction', 'fantasy', 'sci-fi']"
219535,"['horror', 'fiction', 'mystery']"
219919,"['fiction', 'historical', 'philosophy']"
220826,"['fiction', 'historical', 'romance']"
220968,"['mystery', 'fiction', 'children']"
220969,"['mystery', 'fiction', 'children']"
220970,"['mystery', 'fiction', 'children']"
221059,"['fiction', 'sci-fi', 'fantasy']"
221298,"['fiction', 'historical', 'fantasy']"
222078,"['historical', 'fiction', 'nonfiction']"
222458,"['fiction', 'children', 'fantasy']"
222576,"['fantasy', 'children', 'fiction']"
223380,"['fiction', 'nonfiction', 'fantasy']"
223462,"['fiction', 'romance', 'horror']"
223838,"['fiction', 'philosophy', 'historical']"
224410,"['historical', 'horror', 'graphic']"
224500,"['mystery', 'horror', 'children']"
225038,"['children', 'fantasy', 'fiction']"
225343,"['fiction', 'historical', 'romance']"
225545,"['children', 'fiction', 'graphic']"
225774,"['children', 'fiction', 'historical']"
226004,"['fiction', 'sci-fi', 'fantasy']"
226162,"['horror', 'fiction', 'mystery']"
226315,"['romance', 'fiction']"
226378,"['fiction', 'historical', 'children']"
226706,"['fiction', 'horror', 'mystery']"
226709,"['fiction', 'horror', 'mystery']"
226791,"['mystery', 'fiction', 'horror']"
226858,"['fiction', 'romance', 'children']"
227265,"['philosophy', 'fiction', 'historical']"
227280,"['romance', 'fiction']"
227443,"['romance', 'fiction', 'nonfiction']"
227454,"['fantasy', 'fiction', 'horror']"
227463,"['sci-fi', 'fiction', 'historical']"
227492,"['fiction', 'romance', 'nonfiction']"
227570,"['fantasy', 'fiction', 'children']"
227571,"['fiction', 'nonfiction', 'children']"
227590,"['mystery', 'fiction', 'romance']"
227593,"['fiction', 'historical', 'nonfiction']"
227603,"['historical', 'fiction', 'philosophy']"
227651,"['sci-fi', 'children', 'fiction']"
227658,"['fiction', 'children', 'sci-fi']"
227711,"['fiction', 'children', 'romance']"
227729,"['mystery', 'fiction', 'poetry']"
227778,"['fantasy', 'children', 'fiction']"
227865,"['fantasy', 'children', 'fiction']"
227941,"['romance', 'fiction', 'graphic']"
228063,"['graphic', 'fantasy', 'horror']"
228194,"['horror', 'fiction', 'nonfiction']"
228198,"['nonfiction', 'horror', 'fiction']"
228199,"['nonfiction', 'horror', 'fiction']"
228200,"['nonfiction', 'horror', 'fiction']"
228220,"['mystery', 'horror', 'fiction']"
228221,"['mystery', 'horror', 'fiction']"
228258,"['fiction', 'philosophy', 'fantasy']"
228261,"['fiction', 'philosophy', 'fantasy']"
228296,"['fiction', 'mystery', 'horror']"
228333,"['fiction', 'romance', 'historical']"
228534,"['fiction', 'romance', 'mystery']"
228560,"['fiction', 'historical', 'romance']"
228630,"['historical', 'fiction', 'children']"
228665,"['fantasy', 'fiction', 'horror']"
228696,"['children', 'fiction', 'historical']"
228765,"['philosophy', 'fiction', 'graphic']"
228990,"['fantasy', 'fiction', 'sci-fi']"
228992,"['fantasy', 'fiction', 'sci-fi']"
229123,"['fiction', 'historical', 'romance']"
229145,"['graphic', 'fantasy', 'children']"
229149,"['graphic', 'fantasy', 'romance']"
229432,"['fiction', 'historical', 'nonfiction']"
230003,"['romance', 'fiction', 'horror']"
231560,"['fiction', 'historical', 'children']"
231562,"['mystery', 'fiction', 'children']"
231585,"['mystery', 'fiction', 'historical']"
231604,"['mystery', 'fiction', 'nonfiction']"
231804,"['fiction', 'children', 'historical']"
231821,"['children', 'fiction', 'historical']"
231850,"['children', 'fiction', 'historical']"
231989,"['fantasy', 'fiction', 'sci-fi']"
232109,"['children', 'fiction', 'fantasy']"
232123,"['mystery', 'fiction', 'sci-fi']"
232145,"['mystery', 'fiction', 'sci-fi']"
232268,"['fiction', 'romance', 'philosophy']"
232576,"['children', 'fiction', 'historical']"
232577,"['fiction', 'historical', 'nonfiction']"
232958,"['children', 'fiction', 'graphic']"
233044,"['romance', 'fiction', 'mystery']"
233093,"['children', 'fiction', 'poetry']"
233389,"['historical', 'fiction', 'nonfiction']"
233637,"['mystery', 'children', 'fiction']"
233649,"['fantasy', 'fiction', 'horror']"
233667,"['horror', 'nonfiction', 'fiction']"
233691,"['graphic', 'fiction', 'nonfiction']"
233722,"['children', 'fiction', 'nonfiction']"
233818,"['children', 'fiction', 'historical']"
234184,"['fantasy', 'fiction', 'horror']"
234225,"['fiction', 'sci-fi', 'fantasy']"
234489,"['sci-fi', 'fiction', 'fantasy']"
234501,"['fiction', 'sci-fi', 'fantasy']"
234724,"['fiction', 'sci-fi', 'fantasy']"
235127,"['children', 'fiction', 'fantasy']"
235718,"['fantasy', 'horror', 'romance']"
235773,"['fiction', 'historical', 'romance']"
236056,"['children', 'fiction', 'historical']"
236093,"['historical', 'children', 'fiction']"
236208,"['horror', 'mystery', 'fiction']"
236862,"['mystery', 'fiction', 'nonfiction']"
237114,"['mystery', 'fiction', 'romance']"
237209,"['mystery', 'fiction', 'horror']"
237320,"['fiction', 'children', 'mystery']"
237665,"['children', 'fiction', 'historical']"
238125,"['mystery', 'romance', 'fiction']"
238126,"['mystery', 'romance', 'fiction']"
238127,"['mystery', 'romance', 'fiction']"
238137,"['mystery', 'romance', 'fiction']"
238139,"['mystery', 'romance', 'fiction']"
238140,"['mystery', 'romance', 'fiction']"
238141,"['mystery', 'romance', 'fiction']"
238142,"['mystery', 'romance', 'fiction']"
238360,"['romance', 'fiction', 'children']"
239102,"['fantasy', 'fiction', 'horror']"
239103,"['fantasy', 'fiction', 'nonfiction']"
239105,"['fantasy', 'fiction', 'horror']"
239107,"['fantasy', 'fiction', 'horror']"
239109,"['fantasy', 'fiction', 'horror']"
239186,"['fiction', 'historical', 'nonfiction']"
239239,"['fiction', 'fantasy', 'mystery']"
239381,"['children', 'fiction', 'graphic']"
239388,"['children', 'fiction', 'graphic']"
239399,"['fiction', 'sci-fi', 'fantasy']"
239509,"['fiction', 'philosophy', 'romance']"
239810,"['children', 'fiction', 'historical']"
239917,"['fantasy', 'fiction', 'sci-fi']"
240130,"['children', 'fantasy', 'fiction']"
240976,"['fiction', 'philosophy', 'historical']"
241387,"['fiction', 'nonfiction', 'romance']"
241823,"['fiction', 'philosophy', 'romance']"
241934,"['mystery', 'fiction', 'horror']"
241936,"['mystery', 'fiction', 'horror']"
241969,"['fiction', 'romance', 'children']"
242006,"['historical', 'fiction', 'nonfiction']"
242157,"['fiction', 'romance', 'children']"
242472,"['fiction', 'nonfiction', 'philosophy']"
243298,"['fantasy', 'fiction', 'horror']"
243308,"['fiction', 'historical', 'romance']"
243598,"['fiction', 'historical', 'poetry']"
243601,"['fiction', 'historical', 'mystery']"
243685,"['philosophy', 'historical', 'fiction']"
243705,"['fiction', 'mystery', 'historical']"
244102,"['mystery', 'fiction', 'historical']"
244115,"['children', 'fiction', 'fantasy']"
244383,"['philosophy', 'fiction', 'poetry']"
244572,"['fantasy', 'children', 'fiction']"
245700,"['fantasy', 'fiction', 'nonfiction']"
246225,"['mystery', 'fiction', 'historical']"
246468,"['fiction', 'fantasy', 'historical']"
246546,"['fiction', 'children', 'historical']"
248470,"['fantasy', 'children', 'fiction']"
248482,"['fantasy', 'children', 'fiction']"
248483,"['romance', 'fiction', 'nonfiction']"
248484,"['fantasy', 'children', 'fiction']"
248596,"['fiction', 'horror', 'fantasy']"
248682,"['romance', 'fantasy', 'horror']"
248704,"['fiction', 'romance', 'philosophy']"
248787,"['fiction', 'nonfiction', 'historical']"
248871,"['graphic', 'fantasy', 'horror']"
249042,"['historical', 'philosophy', 'fiction']"
249747,"['fantasy', 'children', 'fiction']"
250024,"['fiction', 'sci-fi', 'fantasy']"
250729,"['fiction', 'mystery', 'romance']"
251446,"['fiction', 'historical', 'children']"
251519,"['fiction', 'romance', 'horror']"
251665,"['fiction', 'historical', 'romance']"
251688,"['historical', 'fiction', 'nonfiction']"
251762,"['fiction', 'nonfiction', 'philosophy']"
251964,"['romance', 'historical', 'fiction']"
252499,"['fiction', 'historical', 'romance']"
252577,"['historical', 'fiction', 'nonfiction']"
252938,"['fantasy', 'historical', 'children']"
252999,"['romance', 'horror', 'fantasy']"
253058,"['fantasy', 'fiction', 'romance']"
253106,"['fiction', 'romance', 'children']"
253264,"['fiction', 'historical', 'children']"
254308,"['historical', 'fiction', 'poetry']"
254799,"['fiction', 'poetry', 'nonfiction']"
255127,"['fiction', 'nonfiction', 'philosophy']"
255458,"['philosophy', 'fiction', 'graphic']"
256008,"['fiction', 'historical', 'horror']"
256566,"['fiction', 'historical', 'fantasy']"
256598,"['fantasy', 'horror', 'children']"
256683,"['horror', 'fantasy', 'romance']"
257257,"['fiction', 'historical', 'nonfiction']"
257845,"['fiction', 'historical', 'horror']"
257990,"['mystery', 'fiction', 'romance']"
259538,"['mystery', 'fiction', 'horror']"
259836,"['fantasy', 'fiction', 'horror']"
260025,"['fantasy', 'fiction', 'sci-fi']"
260791,"['philosophy', 'fiction', 'poetry']"
261083,"['fiction', 'historical', 'fantasy']"
261122,"['horror', 'fantasy', 'romance']"
261161,"['fiction', 'romance', 'children']"
261240,"['historical', 'horror', 'fiction']"
261243,"['historical', 'fiction', 'nonfiction']"
261331,"['fiction', 'romance', 'historical']"
261604,"['fantasy', 'fiction', 'romance']"
261689,"['romance', 'fiction', 'historical']"
262228,"['mystery', 'fiction', 'romance']"
262229,"['mystery', 'fiction', 'romance']"
262430,"['fantasy', 'children', 'fiction']"
262545,"['fiction', 'historical', 'nonfiction']"
262731,"['philosophy', 'fiction', 'nonfiction']"
263050,"['fiction', 'romance', 'horror']"
263145,"['horror', 'graphic', 'romance']"
263147,"['horror', 'romance', 'fantasy']"
263148,"['horror', 'romance', 'fantasy']"
263149,"['horror', 'romance', 'fantasy']"
263171,"['horror', 'romance', 'fantasy']"
263172,"['horror', 'romance', 'fantasy']"
263173,"['graphic', 'horror', 'romance']"
263179,"['horror', 'romance', 'fantasy']"
264158,"['poetry', 'historical', 'horror']"
264778,"['fiction', 'historical', 'horror']"
265205,"['philosophy', 'fiction', 'nonfiction']"
265264,"['fiction', 'philosophy', 'fantasy']"
265650,"['historical', 'fiction', 'poetry']"
266607,"['fantasy', 'horror', 'fiction']"
266765,"['children', 'romance', 'fiction']"
266904,"['children', 'fiction', 'historical']"
267243,"['fiction', 'historical', 'nonfiction']"
267869,"['mystery', 'fiction', 'historical']"
267972,"['horror', 'children', 'fiction']"
268275,"['mystery', 'romance', 'fiction']"
268559,"['horror', 'mystery', 'fiction']"
268598,"['mystery', 'romance', 'sci-fi']"
268601,"['mystery', 'romance', 'fiction']"
268602,"['mystery', 'romance', 'fiction']"
268604,"['mystery', 'romance', 'fiction']"
268955,"['children', 'fantasy', 'fiction']"
269322,"['poetry', 'historical', 'horror']"
269386,"['fiction', 'historical', 'romance']"
269746,"['mystery', 'fiction', 'romance']"
269795,"['fiction', 'poetry', 'historical']"
270032,"['historical', 'fiction', 'horror']"
270067,"['children', 'fiction', 'historical']"
270435,"['philosophy', 'fiction', 'nonfiction']"
270521,"['mystery', 'fiction', 'historical']"
270730,"['fiction', 'poetry', 'romance']"
270804,"['poetry', 'fiction', 'romance']"
270805,"['fiction', 'poetry', 'romance']"
270807,"['fiction', 'poetry', 'romance']"
271199,"['graphic', 'fantasy', 'romance']"
271264,"['graphic', 'fantasy', 'horror']"
272264,"['mystery', 'fiction', 'romance']"
272315,"['romance', 'fiction', 'children']"
272607,"['mystery', 'fiction', 'nonfiction']"
272895,"['children', 'fiction', 'historical']"
273511,"['historical', 'fantasy', 'children']"
273512,"['historical', 'fantasy', 'children']"
275000,"['children', 'fiction', 'horror']"
275245,"['historical', 'fiction', 'nonfiction']"
275247,"['historical', 'children', 'fiction']"
276287,"['fiction', 'nonfiction', 'graphic']"
276289,"['nonfiction', 'fiction', 'historical']"
276342,"['fiction', 'romance', 'children']"
276877,"['mystery', 'romance', 'fiction']"
277190,"['fantasy', 'children', 'fiction']"
277191,"['fantasy', 'children', 'fiction']"
277397,"['fiction', 'children', 'nonfiction']"
278102,"['romance', 'fiction', 'children']"
279561,"['sci-fi', 'fiction', 'fantasy']"
279692,"['children', 'fiction', 'graphic']"
280111,"['philosophy', 'fiction', 'historical']"
280125,"['fantasy', 'fiction', 'horror']"
280240,"['children', 'fiction', 'historical']"
280277,"['children', 'fiction', 'fantasy']"
280366,"['mystery', 'fiction', 'horror']"
280410,"['fiction', 'historical', 'nonfiction']"
280958,"['graphic', 'fiction', 'mystery']"
281235,"['children', 'horror', 'fantasy']"
281350,"['mystery', 'fiction', 'nonfiction']"
281433,"['horror', 'mystery', 'fiction']"
281512,"['philosophy', 'fiction', 'poetry']"
282282,"['graphic', 'romance', 'fiction']"
282356,"['graphic', 'romance', 'fiction']"
282425,"['graphic', 'romance', 'fiction']"
283494,"['fantasy', 'horror', 'romance']"
284195,"['romance', 'fiction', 'mystery']"
284440,"['fantasy', 'horror', 'children']"
284698,"['graphic', 'fantasy', 'romance']"
284996,"['fiction', 'nonfiction', 'historical']"
285011,"['fiction', 'mystery', 'romance']"
285092,"['fiction', 'romance', 'poetry']"
285205,"['fantasy', 'horror', 'romance']"
285212,"['fantasy', 'horror', 'romance']"
285500,"['historical', 'fiction', 'nonfiction']"
286507,"['fantasy', 'fiction', 'horror']"
286957,"['historical', 'nonfiction', 'horror']"
287380,"['graphic', 'romance', 'fiction']"
287633,"['romance', 'horror', 'fantasy']"
287655,"['romance', 'fiction', 'historical']"
287861,"['sci-fi', 'fiction', 'fantasy']"
288644,"['fiction', 'historical', 'romance']"
289029,"['fiction', 'philosophy', 'poetry']"
289601,"['horror', 'fantasy', 'romance']"
289644,"['fiction', 'romance', 'philosophy']"
289695,"['fantasy', 'fiction', 'children']"
290039,"['fiction', 'romance', 'nonfiction']"
290628,"['fantasy', 'fiction', 'nonfiction']"
290882,"['philosophy', 'historical', 'fiction']"
291354,"['fantasy', 'fiction', 'horror']"
291356,"['fantasy', 'fiction', 'horror']"
291364,"['children', 'fiction', 'mystery']"
292275,"['fiction', 'historical', 'children']"
292408,"['fiction', 'historical', 'nonfiction']"
292740,"['fiction', 'mystery', 'historical']"
293101,"['horror', 'fiction', 'mystery']"
293595,"['children', 'fiction', 'poetry']"
293625,"['fiction', 'horror', 'nonfiction']"
294042,"['mystery', 'fiction', 'horror']"
294043,"['mystery', 'fiction', 'horror']"
294044,"['mystery', 'fiction', 'horror']"
294045,"['mystery', 'fiction', 'horror']"
294046,"['mystery', 'fiction', 'horror']"
294047,"['mystery', 'fiction', 'horror']"
294081,"['fiction', 'nonfiction', 'poetry']"
294430,"['fiction', 'mystery', 'horror']"
294613,"['children', 'fiction', 'historical']"
294951,"['fiction', 'historical', 'poetry']"
294963,"['graphic', 'fiction', 'historical']"
295086,"['fantasy', 'historical', 'children']"
295132,"['philosophy', 'fiction', 'poetry']"
295169,"['fantasy', 'fiction', 'children']"
295305,"['fiction', 'children', 'horror']"
295649,"['fiction', 'horror', 'historical']"
295834,"['children', 'fantasy', 'fiction']"
295961,"['fiction', 'mystery', 'historical']"
296125,"['children', 'fiction', 'historical']"
296264,"['historical', 'fiction', 'horror']"
296298,"['fiction', 'mystery', 'horror']"
296302,"['fiction', 'romance', 'children']"
296662,"['fiction', 'historical', 'nonfiction']"
296942,"['historical', 'fantasy', 'children']"
297134,"['fiction', 'romance', 'children']"
297135,"['fiction', 'romance', 'children']"
297186,"['mystery', 'fiction', 'children']"
297249,"['children', 'fiction', 'mystery']"
297627,"['fiction', 'fantasy', 'graphic']"
297673,"['fiction', 'fantasy', 'historical']"
297792,"['children', 'fiction', 'fantasy']"
298137,"['historical', 'fiction', 'nonfiction']"
298230,"['historical', 'fiction', 'romance']"
298275,"['philosophy', 'fiction', 'historical']"
298567,"['fantasy', 'horror', 'children']"
298568,"['horror', 'fantasy', 'children']"
298663,"['mystery', 'fiction', 'horror']"
298730,"['sci-fi', 'children', 'fiction']"
298816,"['historical', 'fiction', 'philosophy']"
299215,"['nonfiction', 'fiction', 'historical']"
299384,"['children', 'fiction', 'fantasy']"
300044,"['sci-fi', 'fiction', 'romance']"
300225,"['mystery', 'fiction', 'romance']"
300226,"['mystery', 'fiction', 'romance']"
300650,"['children', 'fiction', 'nonfiction']"
300905,"['fiction', 'mystery', 'historical']"
301022,"['fiction', 'romance', 'children']"
301023,"['fiction', 'romance', 'children']"
301082,"['horror', 'fantasy', 'romance']"
301538,"['fantasy', 'fiction', 'philosophy']"
301736,"['children', 'fiction', 'historical']"
302625,"['fiction', 'sci-fi', 'fantasy']"
302998,"['fiction', 'historical', 'children']"
303098,"['mystery', 'fiction', 'horror']"
303454,"['sci-fi', 'children', 'fiction']"
303460,"['sci-fi', 'fiction', 'children']"
303472,"['sci-fi', 'fiction', 'children']"
304027,"['romance', 'horror', 'fantasy']"
304079,"['philosophy', 'fiction', 'poetry']"
305234,"['fantasy', 'romance', 'horror']"
306364,"['romance', 'fiction', 'nonfiction']"
306654,"['fiction', 'historical', 'children']"
307791,"['sci-fi', 'fiction', 'children']"
308540,"['children', 'horror', 'fiction']"
310146,"['fiction', 'children', 'historical']"
310258,"['children', 'fiction', 'historical']"
310259,"['children', 'fiction', 'historical']"
310272,"['children', 'fiction', 'poetry']"
310459,"['fiction', 'children', 'historical']"
310612,"['fiction', 'historical', 'nonfiction']"
311196,"['romance', 'fiction', 'historical']"
312043,"['fantasy', 'children', 'fiction']"
312050,"['fantasy', 'children', 'fiction']"
313256,"['horror', 'romance', 'fantasy']"
313263,"['romance', 'horror', 'fantasy']"
313267,"['romance', 'horror', 'fantasy']"
313605,"['fiction', 'philosophy', 'nonfiction']"
313620,"['philosophy', 'fiction', 'poetry']"
313631,"['philosophy', 'fiction', 'historical']"
313998,"['fiction', 'sci-fi', 'nonfiction']"
315425,"['fiction', 'nonfiction', 'philosophy']"
315519,"['fiction', 'historical', 'romance']"
315578,"['historical', 'fiction', 'nonfiction']"
315882,"['fiction', 'children', 'historical']"
316445,"['fiction', 'romance', 'children']"
316496,"['fiction', 'historical', 'romance']"
316558,"['fiction', 'historical', 'romance']"
316845,"['historical', 'fiction', 'children']"
317282,"['fiction', 'romance', 'children']"
317504,"['fantasy', 'fiction', 'historical']"
318404,"['children', 'fiction', 'poetry']"
318431,"['historical', 'fiction', 'nonfiction']"
318525,"['fiction', 'mystery', 'historical']"
318742,"['historical', 'fiction', 'nonfiction']"
319300,"['historical', 'fiction', 'nonfiction']"
319644,"['fantasy', 'children', 'fiction']"
320167,"['mystery', 'fiction', 'sci-fi']"
320700,"['horror', 'fiction', 'nonfiction']"
321545,"['mystery', 'fiction', 'historical']"
321552,"['fiction', 'historical', 'nonfiction']"
321577,"['fiction', 'historical', 'nonfiction']"
321645,"['romance', 'horror', 'fantasy']"
322351,"['children', 'fiction', 'historical']"
323289,"['mystery', 'romance', 'fiction']"
323355,"['philosophy', 'fiction', 'historical']"
324277,"['children', 'fiction', 'fantasy']"
324737,"['philosophy', 'fiction', 'poetry']"
324748,"['fiction', 'philosophy', 'nonfiction']"
325085,"['historical', 'fiction', 'romance']"
325128,"['historical', 'fiction', 'horror']"
325416,"['children', 'fiction', 'historical']"
325421,"['children', 'historical', 'fiction']"
326272,"['fiction', 'historical', 'poetry']"
327194,"['children', 'fiction', 'historical']"
327242,"['nonfiction', 'fiction', 'graphic']"
327246,"['fiction', 'nonfiction', 'graphic']"
327255,"['mystery', 'fiction', 'historical']"
327847,"['fiction', 'historical', 'nonfiction']"
328802,"['fiction', 'children', 'historical']"
328854,"['fiction', 'mystery', 'nonfiction']"
328907,"['fiction', 'historical', 'horror']"
330721,"['romance', 'historical', 'fiction']"
330744,"['graphic', 'fantasy', 'horror']"
330760,"['fiction', 'historical', 'poetry']"
330944,"['fiction', 'historical', 'fantasy']"
330947,"['fiction', 'historical', 'fantasy']"
331256,"['sci-fi', 'fiction', 'fantasy']"
331319,"['fiction', 'historical', 'mystery']"
331695,"['historical', 'fiction', 'romance']"
331701,"['children', 'fiction', 'historical']"
331920,"['romance', 'fiction', 'children']"
332348,"['fiction', 'mystery', 'romance']"
332613,"['fiction', 'historical', 'philosophy']"
332631,"['fiction', 'sci-fi', 'graphic']"
332775,"['sci-fi', 'fantasy', 'fiction']"
333538,"['fiction', 'historical', 'philosophy']"
333867,"['sci-fi', 'fiction', 'fantasy']"
333907,"['mystery', 'fiction', 'historical']"
334123,"['fantasy', 'fiction', 'children']"
334176,"['fiction', 'sci-fi', 'fantasy']"
334286,"['fiction', 'historical', 'philosophy']"
334643,"['fantasy', 'fiction', 'horror']"
334818,"['children', 'fiction', 'historical']"
335397,"['historical', 'fiction', 'horror']"
335459,"['fiction', 'nonfiction']"
336161,"['children', 'fiction', 'nonfiction']"
336245,"['fantasy', 'historical', 'children']"
337058,"['fiction', 'children', 'historical']"
337113,"['fiction', 'romance', 'historical']"
337116,"['fiction', 'sci-fi', 'historical']"
337615,"['fiction', 'philosophy', 'historical']"
337623,"['mystery', 'fiction', 'horror']"
338691,"['mystery', 'fiction', 'horror']"
338798,"['fiction', 'historical', 'poetry']"
339026,"['fantasy', 'children', 'horror']"
341027,"['romance', 'horror', 'fantasy']"
341281,"['historical', 'fiction', 'romance']"
341553,"['mystery', 'fiction', 'horror']"
341735,"['fiction', 'sci-fi', 'fantasy']"
341879,"['historical', 'fiction', 'poetry']"
342240,"['mystery', 'romance', 'fiction']"
342445,"['fantasy', 'graphic', 'fiction']"
342504,"['fiction', 'philosophy', 'nonfiction']"
342637,"['nonfiction', 'fiction', 'historical']"
342667,"['romance', 'fiction']"
342994,"['children', 'historical', 'fiction']"
343614,"['philosophy', 'fiction', 'poetry']"
343718,"['fiction', 'children', 'horror']"
343881,"['fiction', 'historical', 'children']"
344262,"['fantasy', 'horror', 'romance']"
345299,"['fantasy', 'fiction', 'nonfiction']"
345627,"['fantasy', 'horror', 'romance']"
346087,"['fantasy', 'fiction', 'horror']"
347143,"['fiction', 'philosophy', 'romance']"
347577,"['romance', 'fiction', 'children']"
347610,"['historical', 'fiction', 'nonfiction']"
347656,"['philosophy', 'fiction', 'poetry']"
347698,"['fiction', 'historical', 'children']"
347852,"['philosophy', 'fiction', 'poetry']"
348225,"['fiction', 'historical', 'romance']"
348489,"['children', 'historical', 'fiction']"
348564,"['children', 'fiction', 'fantasy']"
348573,"['children', 'fantasy', 'fiction']"
348632,"['fiction', 'historical', 'romance']"
349090,"['sci-fi', 'fiction', 'fantasy']"
349129,"['children', 'fiction', 'historical']"
349254,"['fiction', 'fantasy', 'nonfiction']"
349473,"['nonfiction', 'horror', 'mystery']"
349929,"['fiction', 'historical', 'children']"
350065,"['fiction', 'romance', 'nonfiction']"
350684,"['historical', 'romance', 'fiction']"
351023,"['children', 'fantasy', 'fiction']"
351064,"['horror', 'nonfiction', 'historical']"
351559,"['mystery', 'fiction', 'historical']"
351648,"['mystery', 'fiction', 'children']"
352262,"['fantasy', 'children', 'fiction']"
352383,"['fiction', 'historical', 'children']"
352921,"['mystery', 'fiction', 'horror']"
353342,"['fiction', 'children', 'historical']"
353814,"['mystery', 'fiction', 'historical']"
355190,"['fiction', 'historical', 'philosophy']"
355697,"['fiction', 'historical', 'children']"
355916,"['fantasy', 'children', 'fiction']"
355917,"['fantasy', 'children', 'fiction']"
356321,"['children', 'fiction', 'historical']"
356373,"['philosophy', 'fiction', 'poetry']"
356824,"['historical', 'fiction', 'nonfiction']"
